business_id,name,address,city,state,stars
6Y5TyCM_zb7BmosuFzbzdg,Chopsticks Szechuan Chinese Restaurant,1163 Ellesmere Road,Scarborough,ON,4
GVfit4Is7HKUizAvgQ1c4g,Szechuan,400 Rue Notre-Dame O,Montréal,QC,3.5
7tI6CIxDpRLqepB6dnW2VQ,Eastern Fortune Restaurant,416 16 Avenue NE,Calgary,AB,4
ZckxLuc9lpz9LDAQlMKWiA,Le Cristal Chinois,"998 Boulevard Saint-Laurent, 6e étage",Montréal,QC,2.5
Xzgs7Y0t-EpbFdvK6in3Ew,Peking Garden,5255 Chemin Queen Mary,Montréal,QC,2.5
UpXigk3SzQR9v4xct_xEVQ,Mandarin Restaurant - Markham,7660 Woodbine Avenue,Markham,ON,3
6TLahk3P8RhP7fZaWgAk0A,Hong Kong Gardens Tavern and Restaurant,2993 Bloor St W,Etobicoke,ON,3
jR-UdyU7cTNxUqMdlTdsiw,Peking Dragon Restaurant,105-601 17 Avenue SW,Calgary,AB,3.5
yEZn1XpLsEC9uBa-X4xAZw,Vua,1579 Rue Saint-Denis,Montréal,QC,4
naIri3sawHNvekftRyrasg,Bulgogee House,41Spring Garden Avenue,North York,ON,3
1uPQTz5XZSWr0ti7kUpaDw,Mai Xiang Yuan,1082 Boulevard Saint-Laurent,Montréal,QC,4
4oVN8DPTpUF4TySkpOU19Q,Northeast Chinese Restaurant,476 Dundas St W,Toronto,ON,3
TIu83s4sWMdhbwimzdfzIQ,Lucky Star Restaurant,739 Queen St E,Toronto,ON,3.5
1lReBAd4iLe0rBLKiurw7Q,ALA Kitchen,"11 Fairburn Drive, Unit 18",Markham,ON,3
m7a1SG9yXes6Ir_ULzjWKA,Wok Box,736 17 Ave SW,Calgary,AB,2.5
0d_aewXm7wVlaTW8Glzxdw,Danforth Dragon,861 Danforth Avenue,Toronto,ON,3.5
BUcTdN-rNE8urCCQuxSOQA,Mother's Dumplings,421 Spadina Avenue,Toronto,ON,3
_oL8XX8dusHBNYQyDhF4fA,Sun Island Eatery,31 Sunmills Drive SE,Calgary,AB,4.5
N_6ct6DK7YYRLfo0GxW_2g,Beijing Dumplings,66 Edward Street,Toronto,ON,3
IjNwvrCE3RWpI4bllEcJWA,Lotus Pond Vegetarian Restaurant,3838 Ave Midland,Scarborough,ON,3.5
5ubokMNw8qfbX2WtxgJG1Q,Magic Wok Cantonese Cuisine,4331 14th Ave,Markham,ON,3
Bp7Qj64Qr8jvj3r7WBtmSg,Sam Woo Restaurant,660 Eglinton Avenue W,Mississauga,ON,3
umN-Nj23wd1-kH7hkAneFg,Auntie's Chinese Burger,"132 3 Avenue SE, Suite 18",Calgary,AB,4
Ywdi76e8mTlCz1jvHG-D4g,Ancom Chinese Restaurant,834 The Queensway,Etobicoke,ON,3.5
jdyM1DAiA7EzuYz1WDhjeA,Ritzy Palace Chinese Cuisine,7301 Woodbine Avenue,Markham,ON,2.5
1kqLZp0_FEMHGx-W4TjTLQ,Hong Kong Style Tea & Fast Food,2301 Brimley Road,Toronto,ON,4
GRjyCNh5OF6NB9JZyrNCkQ,Restaurant Delicieux,5665 De La Cote-Des-Neiges Ch,Montréal,QC,3.5
OLLw7c024G17K6RUUuKDPQ,Bien Maison,1084 Boulevard Saint-Laurent,Montréal,QC,4
F_D-hssVHgarfpqWbFdXow,Mandarin Restaurant - Brampton,238 Biscayne Crescent,Brampton,ON,4
13ngZbrJVhnngzhc-MlXYg,China Gourmet Takeout,877 York Mills Road,North York,ON,3
KvfaPsLlpOZAF276Lpvm4w,Tealicious Tea House,"3278 Midland Avenue, Unit D110",Toronto,ON,3
_xAJZOKBMPOe47p1MphB2w,Fishman Lobster Clubhouse Restaurant,4020 Finch Avenue E,Toronto,ON,4
9HHX_w3O6s07dT6eKuQhGg,Tao Restaurant,4242 Boulevard Décarie,Montréal,QC,2.5
gopA-Q9KWwC8BLIRDhusgg,Singapore Garden Chinese Restaurant,226 Queen Street E,Brampton,ON,3.5
kLiMrnkcV_dfVpejfRlhSg,Sang's Great Food,343 Spadina Ave,Toronto,ON,3
q_c2ZvPJJxYEFPoWMKY2vQ,Jatoba,1184 Place Phillips,Montréal,QC,4
1HplwLVbBid-Bgw1sEPGFg,Dumpling Melody Bistro,3266 W Lake Shore Boulevard,Toronto,ON,2
ctEDsN8pX1dqCFbYaqruyw,Ambassador Chinese Cuisine,38-280 W Beaver Creek Road,Richmond Hill,ON,3.5
4KHo1LnkM69RtWTDBdG16g,31 Kitchen,"10 Ravel Road, Unit 1-2",Toronto,ON,3
qTYcqVFApm5bKlXZtmApVg,Lychee Bay Cuisine,"4771 Steeles Avenue E, Units A3-A4",Scarborough,ON,2.5
ZMCxAECs6KOhpcWpt8HBiw,Mong Kok Chinese Restaurant,"8360 Kennedy Road, Unit 6",Markham,ON,3
UI4lGUcqc4YyzXJ2Uqe6BQ,The 5 Spices Restaurant,1411 Gerrard Street E,Toronto,ON,3
aMqVyPAyIsYDKADl-u9XvA,Chongqing Lao Jiu Men Hotpot,4771 Steeles Avenue E,Toronto,ON,3.5
NJyTPOukXuLK8vabKw7nvA,Hot Spicy Spicy,173 Ravel Road,North York,ON,3
xQljmWh9Lwo_XTqjOV6xwQ,Tangerine Asian Cuisine,"30 Taunton Road E, Unit A108",Whitby,ON,2.5
X6rz732Av_276Dn06dOx9g,CHICXI,3471 Yonge Street,Toronto,ON,4
QxngAo1AnfcihXqdk3IA-g,Dundas Spring Garden,434 Dundas Street W,Toronto,ON,2.5
VYkosZRlRjStOFqIB62orQ,Shaxian Delicacies,"3280 Midland Avenue, Unit 15",Toronto,ON,3.5
FanQrSh9QTDytonKHt9C6Q,Yuan,2115 Rue Saint-Denis,Montréal,QC,4
W9iskCPRfUPfEL0HVmnN0g,Hakka Fusion,1670 Kingston Road,Pickering,ON,3.5
TLKOfsODMF_RiAGAI6IB7w,Oceans Fresh Market,150 West Drive,Brampton,ON,3.5
PD3ganU8NAGkqkcIXYPSxQ,Fudao noodle house,358 Spadina ave,Toronto,ON,4
cE7ArG7tPXsLSBbgHGHYZA,Gourmet Express,1735 Kipling Ave,Etobicoke,ON,4
x44p6wwZ-HZdKeuxEqwHtg,The Dumpling Hut,3591 Rue Clark,Montréal,QC,4.5
ikI3t6meCr4_DpHHZs6N2w,Kwan,1496 Yonge Street,Toronto,ON,3.5
OygJyqypKFZJIZ6r9dML7w,New Markham Villa,146 Old Kennedy Road,Markham,ON,2.5
bbr4F3c0KHU8ugn8YgEtKA,Green Bamboo Restaurant,4221 Sheppard Avenue E,Scarborough,ON,3.5
0R87tcWUqkWXAD5z0vZcuQ,Golden Horse Restaurant,"4580 Highway 7 E, Unit 3",Markham,ON,3
x689C95HU7UPfPXNL4txKQ,Golden Jade Restaurant,820 Denison Street,Markham,ON,3.5
Rd2dzpMw_iHh8zeMuL2TWQ,Zem-One,51 Village Centre Place,Mississauga,ON,3.5
410NJLoLryd-vYNwRA58pw,Restaurant Ruby Rouge,1008 Rue Clark,Montréal,QC,3
x2kGa_XkRy00cYotdlfmag,China Cottage Restaurant,5985 Steeles Ave E,Scarborough,ON,3.5
WF0I9AwErfaqkPPXM98ywQ,Lucullus Bakers & Roasters,"7750 Kennedy Road, Unit 2-2A",Markham,ON,3.5
00I_YBjgZAvd2ggZr3J0cQ,Shanghai Chinese Restaurant,5451 Yonge Street,Toronto,ON,3
P7r8DnVRIVfEhwl14x7zbg,Chinese Dumpling House,4040 Creditview Road,Mississauga,ON,3
EZUhUW3S8qG9kEfnkWlZxg,Fung Lam Court Chinese Restaurant,7220 Kennedy Road,Markham,ON,3
z8oIoCT1cXz7gZP5GeU5OA,Milliken Bar & Restaurant,4016 Finch Avenue E,Toronto,ON,3.5
uzAQ_-HefBY2Pe-zrLXskw,Sam May BBQ,8 Glen Watford Drive,Scarborough,ON,2
hPTx2Y5e4Czbr21XcbDN8g,Mei Nung Beef Noodle House,"3255 Highway 7 E, Unit 15",Markham,ON,4
kpxUsRQ7i65ipQ4wLeZKeQ,Ka Lo Hin,1240 Stanley Street,Montréal,QC,2.5
Vuk8Xn0RmP1o88QqfB75qg,Bonflavor,"100 Steeles Avenue  W, Unit 18 & 19",Vaughan,ON,3
SkX-aQm96aEkLCTJdAyXMw,Peking House 98,4125 4 Street NW,Calgary,AB,4.5
NMQb_TvWEOGkaZDrNC03wA,Kanbai,1813 St-Catherine O,Montréal,QC,3.5
rkTFLIt_Z1bYMIuXfSyAqg,Wonton Hut,"Markham Town Square, 3760 Highway 7 E",Markham,ON,3.5
r4MUq8ugq7-BL0R_G9onfg,Golden Central,5016 Centre Street NE,Calgary,AB,3
4GVh_mSD7f7DfhEnBF-j-g,Restaurant Kam-Shing,575 Boul St-Martin O,Laval,QC,3.5
xm4hFRYDr-MCTBqVCmAn9Q,Pho 99,"4557 Hurontario Street, Unit B8",Mississauga,ON,4.5
r686UypLrXp4R8fZ71txDg,Chinese Cultural Centre Cuisine,"197 1st Street SW, Suite 88, Calgary Chinese Cultural Centre",Calgary,AB,3.5
oH3V-79Cldz_6sWXi0yuoQ,Chinese Halal Restaurant,"668 Silver Star Boulevard, Unit 201",Scarborough,ON,3
oxS9yB0o6dsNyHviLmjZFg,Gia Ba,5766 Avenue Monkland,Montréal,QC,3.5
QjpSzBvyLHmsj8jR6ijq6w,Chinoiseries et Dumplings,4509 Rue Chabot,Montréal,QC,3.5
Rh2smrKvcamnP8VBUgMI0Q,Dim Sum King Seafood Restaurant,"421 Dundas St W, 3rd Fl",Toronto,ON,3
Dl-hhPCjRJM221XSwiuTbg,Legend Pot,"7030 Warden Avenue, Unit D3",Markham,ON,3
52M-iwLEc185itv2BiuKmA,Buddy HK Cafe,2950 Birchmount Road,Toronto,ON,3
ag8gM2YKZkjndCvl2ti7kQ,Chinese Dumpling House,623 Bloor Street  W,Toronto,ON,4
8Sqd1E8Jhjt3pbsoyOZ4dQ,Szechuan Express,"200 Bay St, South Tower, Concourse Level",Toronto,ON,3
rntKF4Dm9JIJoSNi5XqRsQ,Northern Dumpling Kitchen,"550 Highway 7 E, Unit 52A",Richmond Hill,ON,3.5
nt4u1wSGcvxZL6e15oViWw,Peaktop Cuisine,"3255 Rutherford Road, Unit 22-25, Building 3",Vaughan,ON,2.5
GXbag8-ubKs5qb1dMNyMTQ,The Sugar,10 Ravel Rd,North York,ON,3
QD1JTSxlljWOCsFuXaYUQw,Dandelion Noodle,"3250 Midland Avenue, Unit G-123",Toronto,ON,3.5
uHyvmKKhKM0sip12o4HyFA,Sam Woo Seafood Restaurant,325 Bamburgh Circle,Scarborough,ON,3.5
hKf6pKpz4VaJ3IOP9zusSQ,Spoonful Chinese & Thai Cuisine,"6404 Bowness Rd NW, Unit 105",Calgary,AB,3.5
TYEQ38ONpmYMYv378IByhw,Mr Congee Chinese Cuisine,2900 Warden Avenue,Scarborough,ON,3
xL-Ckvr8k8vEBJxC1wsCqQ,Wah Sing Seafood Restaurant,47 Baldwin Street,Toronto,ON,3
O_9K3WhlGlXW3KFPfTo0yA,Steam Kitchen,"328 Highway 7 E, Unit B1 & B2",Richmond Hill,ON,2.5
B41kSVjdFOwOrZTuJaTF7g,Bashu Sichuan,"4559 Hurontario Street, Suite A-7A",Mississauga,ON,3
n4Nvr46Gqt75ok_ykftcXw,Szechuan Et Nouilles,355 Rue Bernard O,Montréal,QC,3
AbQMlXCfWvMnNXADMaiMIw,TCJ Restaurant,64B Queen Street E,Toronto,ON,3.5
naTXjWzBdINebf6jfnwtwA,Restaurant Hong Kong,1023 Saint-Laurent Boul,Montréal,QC,2.5
PV1lnCp6_OVsR93El679BQ,Papa Jackie,4745 Boulevard Grande Allée,Brossard,QC,3.5
OVDGshcmfb4_6hyIdCu5Xg,Nouille Express,1510 Boulevard de Maisonneuve Ouest,Montréal,QC,3.5
cPzIic1AqH1ApTVVaww5hw,Aji Sai,813 Yonge Street,Toronto,ON,2.5
2-l_q7HBRak5i6X46l0OHw,The Dessert House,111 2nd Avenue SE,Calgary,AB,3
jg37O7ANF7hqggS6bxUpcQ,Pho Thanh Vietnamese Noodle House & Restaurant,6630 4 St NE,Calgary,AB,3.5
OB8vZCzHXv9ZyKLTJe2K3g,Regal Chinese Restaurant,1571 Sandhurst Circle,Toronto,ON,2
xUUKtG0E-qAv3RyeOV20rg,Tak Fu Seafood Restaurant,633 Silver Star Boulevard,Toronto,ON,4
18xmM5Z3fwcI6UD0M4M8mg,China Buffet King,9737 Yonge Street,Richmond Hill,ON,3
HwgCbqHWaM4uWGp_A1G1nQ,Lime Asian Kitchen,3243 Yonge Street,Toronto,ON,4
6vV13vQlpcDtfOIVyDruvQ,Lai Doh Restaurant,"4675 Steeles Avenue E, Suite 1R5",Scarborough,ON,3.5
F9h98ZFHLCHG7SdVbXMz0g,Kwan At York Mills,"808 York Mill Road, Unit 8",Toronto,ON,3.5
f0zHPEwKLf3Aguf_IDemRQ,Noodle Face Co,41 Baldwin Street,Toronto,ON,3
pLj8MPkuK6OH9EtB_-6Szg,Canteen,280 Spadina Avenue,Toronto,ON,3.5
QxnwaNgY6_e88SBfmT6k1w,Richmond Court Restaurant,328 Hwy 7 E,Richmond Hill,ON,3
aWu1homxB6lciXU6-ZlpSQ,Wei's Taiwanese Food,2578 Birchmount Road,Scarborough,ON,3.5
oVtnnGat2Wco0ksQT1cGCA,Heart Sushi,301-30 Bristol Road E,Mississauga,ON,3
KgGxH5cGXwTMCn_hFgchtw,Panda Express,"#631, 409 East hills Blvd Se",Calgary,AB,3
XePtPReLbA-QLtZAFwaTaA,China Impression,1100 Burnhamthorpe Road W,Mississauga,ON,2.5
KqC7y46lAjWAksfKsWStWw,Cuisine Szechuan,2350 Rue Guy,Montréal,QC,3.5
dwgeEOAcPuR-GhpMBaJmjA,Made In China Hot Pot,505 Highway 7 E,Markham,ON,3
ICdzSGuv70gpSk7aqpIrHw,Wok-In Bbq,"3540 Rutherford Road, Unit 67",Vaughan,ON,4
mt5kFJr1rOqIajMguELR9Q,Saigon Flower Restaurant,1138 Queen Street W,Toronto,ON,2.5
mevOvXMnlTLbSl4w8fcG2A,Choice of the Orient,7766 Martin Grove,Vaughan,ON,4
cdLBNUBgPurw3PyLXvbiGA,Dickens Cafe,"9425 Leslie St, Unit 6-7",Richmond Hill,ON,3.5
6zqq704wFsLnR_I1P9VZLg,DaGu Rice Noodles,68 Rue de la Gauchetière O,Montréal,QC,4.5
fACUiSmM2sq1VTYVFUagRg,Bubble Kitea,1960 Dundas Street W,Mississauga,ON,3.5
FvwB6cSrkfIlfZFlhKwd6w,Super Noodles,5397 Chemin de la Cote-Saint-Luc,Montréal,QC,3
X9ftU-exKhTMOjtr3B52rw,Jim Chai Kee Wonton Noodle,"3700 Midland Ave, Unit 109",Toronto,ON,4
xhCedppPevQmpaxQqSbp7g,Mandarin - Brampton West,165 Fletchers Creek Boulevard,Brampton,ON,3
3cAy1gxlprn1ue0q3L_ziw,Lee Chen Asian Bistro,813 Yonge Street,Toronto,ON,3.5
64Wt06TZjb9Se8q3kdeOJQ,Number One,862 Pape Avenue,East York,ON,3.5
TdmFg-MSbwnpwRJxFyfgDw,Emerald Garden Restaurant,1006 16 Ave NW,Calgary,AB,4
Mt0OqthtNCKACj1PbKoHxQ,Five Asian Cuisine,9340 Bathurst Street,Thornhill,ON,3.5
UBKAE_miJ-lVmUqOTlI13g,Benab Family Restaurant,"3085 Hurontario Street, Unit 17",Mississuaga,ON,4
tIXpNWE6R1yadAThbSefHw,Wanlee Loy,5651 Steeles Avenue E,Toronto,ON,4
vMpJzMFst_9GP4boeqWIRg,Congee Queen,"6464 Yonge Street, Unit 152",Toronto,ON,3.5
wFTUOOJ_0quggjgXOpP7DA,Sa-Fire Restaurant & Bar,308 Painted Post Drive,Toronto,ON,4.5
LoB-Ho9DRsNcWkoz_a_vJA,Pho Le,1842 Lakeshore Road W,Mississauga,ON,3
OUB81Dpb6m7HjW4ZmeSlmw,Mean Bao,167 Bathurst Street,Toronto,ON,3.5
P5NfFdOUSyhEjbMlfnxPpA,Dynasty House Seafood Restaurant,1635 Lawrence Avenue West,Toronto,ON,2.5
Ax1DHVBCpaBpViUvSwDdSg,China Island,1572 Bloor St W,Toronto,ON,3.5
4h0JeXtiLaqqpB-9-V7few,98 Aroma,440 Spadina Avenue,Toronto,ON,4
tOsvHZpxmyIK4Ngk8FaLJg,Fish Ball Place,4300 Steeles Ave. E,Markham,ON,3.5
4Yi3mOofceLVKxiGDPBqMw,Grotto Noodle House,398 Ferrier St,Markham,ON,3
4egAyQgylMPJgngmNGCloA,Ann's Congee,"1102 Centre Street, Unit 2",Vaughan,ON,4
pQyPa2pdQSQCn5gjJW_BTw,Golden Stove,2418 Lakeshore Boulevard W,Etobicoke,ON,3.5
yGDiAVoQB8LX3OsJ4e2I0A,Kin-Kin Bakery & Bubble Tea,595 Bay Street,Toronto,ON,3.5
9IPhtuW8DfntzvTc81kthg,Fondue Kim Long,3250 Boulevard Crémazie E,Montréal,QC,4
sSrPEj6v9XXHxybYbepnMA,Fang Chi,3967 Rue Saint-Antoine Ouest,Montréal,QC,4
x8_vFLAheiN5sfZEE9YPew,Maple Dragon Chinese Restaurant,"2810 Major MacKenzie Dr, Unit B9",Maple,ON,2.5
MVBCWXTDtU8C1Qh5mMNSKA,Gold Mark Chinese Cuisine,7501 Woodbine Avenue,Markham,ON,2.5
qGtagj4xXNrF9rIEkiihTw,Orchid Thai,15474 Yonge Street,Aurora,ON,4.5
oTBKmF-wFyq5k7fEXdkAuQ,Steam Legend,"328 Highway 7 E, Unit B1 & B2",Richmond Hill,ON,2.5
Q6ql-vhEfkUiry1r0XoDTA,Too Hot Hotpot,11 Fairburn Drive,Markham,ON,3
Rnck2nc0j-FbolNiae2grg,Golden Asian Cuisine,123 Rexdale Blvd,Toronto,ON,4
1FL3oE2mqq_EFAYPd1TWUg,Meet Dumplings,649 Yonge Street,Toronto,ON,3
LEGrkbp-fpUxL67HHtzz9A,Mamak Dang Fusion Malaysian Cuisine,4604 12th Street NE,Calgary,AB,4.5
fnLiPkJL0ur4-pS99bgqGA,Grand Noodle,"505 Highway 7 E, Unit 50-53",Markham,ON,3.5
mymlOeTImIWcvZWFZVvbXQ,Meet You Leisure Restaurant,5437 Yonge Street,Toronto,ON,3.5
wakI-46P1BLMnf4zdH3V2g,Westwood Grill,519 Annette Street,Toronto,ON,3
eMTE-wqpk_YWaV3mf7Ii3A,Spring Rolls,1800 Sheppard Ave E,Toronto,ON,2.5
c-Ur4wPDNjt-e2N5MkRRaQ,Cha Lau Dim Sum,476 Yonge Street,Toronto,ON,3
vyADUSXZOVXHOUZYEDA04Q,JCer,505 Boulevard de Maisonneuve O,Montréal,QC,4.5
f9OqUyBsY4wCfsnrcIj_Xw,Les Châteaux Restaurant,"8360 Kennedy Road, Unit 7",Markham,ON,2.5
-7EwIdxcRC5McO35DVfeSQ,Xin Jiang Restaurant,3636 Steeles Avenue E,Markham,ON,3.5
vnVteOrD56j6D6wA5Qi2dg,Han's Restaurant,"303 Centre Street SW, Unit 116",Calgary,AB,4.5
TcKQgA509ffYhQnmaOrwjQ,Fung Shing,1102 Boulevard Saint-Laurent,Montréal,QC,3.5
w0ZxXnBGPImeZ9sGMLfe7g,Canton Kitchen,3117 Sheppard Avenue E,Toronto,ON,4.5
f8R1qFYugdhQRR-ym8SUxg,The Red,"5328 Highway 7 E, Suite 3",Markham,ON,3.5
E_mRnwhHLuz6tgMBScw1mw,Phoenix,"3730 Kingston Road, Suite 2",Toronto,ON,4.5
S-IEFGXse5vvnD9GBhasVA,The Cherry Inn,6722 - 4 Street NE,Calgary,AB,3.5
Lv9wzkvPrVG-VdPGcw53_A,Fishman Wharf Seafood,"4080 Steeles Avenue E, Unit 3-5",Markham,ON,3.5
GVnzZe_qGtfQWB8YtWTq1Q,Snow Palace,"5403 Crowchild Trail NW, Suite 1B",Calgary,AB,4
DoZnn9iFwXglLs8Smmvd8A,Noodle Soup,"3255 Highway 7 East, Unit 257",Markham,ON,3.5
88TztTRS7K80OvWpolm4sQ,Glorious Chinese Cuisine,1661 Denison Street,Markham,ON,2.5
I-4CIMvJy_M7U4EuCijxZw,Westown Chinese Food,2710 Dundas St W,Toronto,ON,2
SwNYwAqyTEksiCzORkkC8A,Chat Bar,187 Main Street,Unionville,ON,3.5
Whzg5Koaz9yJ6mwIl7QkqQ,Wok N' Roll,4293 Rue Saint-Denis,Montréal,QC,3.5
An-JJle53UMHokU4MwFktg,Deer Garden Signatures,"633 Silver Star Boulevard ., Unit 125",Toronto,ON,3.5
3rHMaoarZ13Qrafr2DeFcA,The Zen,"30 Broadleaf Avenue, Unit 5",Whitby,ON,3
sVEE_Mp3EbWW1UIhfActVA,The King's Kitchen,"9275 Hwy 48, Unit 11",Markham,ON,3
