business_id,food.pos,food.neg,service.pos,service.neg,ambience.pos,ambience.neg,price.pos,price.neg,misc.pos,misc.neg,review counts,star,fp,fn,sp,sn,ap,an,pp,pn,mp,mn
eMTE-wqpk_YWaV3mf7Ii3A,197.25,-150,211,-131.75,67.875,-40.5,18,-28,41.75,-18.5,106,2.5,1.860849057,-1.41509434,1.990566038,-1.242924528,0.640330189,-0.382075472,0.169811321,-0.264150943,0.393867925,-0.174528302
eNFubUPJR7yIQah-NxZN_g,576.375,-408.75,640.75,-376,196.875,-96.75,95,-56.5,98.25,-44.75,220,3,2.619886364,-1.857954545,2.9125,-1.709090909,0.894886364,-0.439772727,0.431818182,-0.256818182,0.446590909,-0.203409091
eNynYZJtl5d6fyoNNKJ4Aw,42.5,-6.5,39,-2.5,9.5,-2,1,0,6,-1,11,4,3.863636364,-0.590909091,3.545454545,-0.227272727,0.863636364,-0.181818182,0.090909091,0,0.545454545,-0.090909091
EoUYBTQWpUJr7Sp6Kpw1aQ,12.5,-14.5,9,-8.5,14.625,-4,6,-1,3,0,14,3,0.892857143,-1.035714286,0.642857143,-0.607142857,1.044642857,-0.285714286,0.428571429,-0.071428571,0.214285714,0
eOvNqnu9CZDCHe26sqj7bw,48.75,-27,39,-51,18.5,-7,5,-3.5,2.5,-8,23,2.5,2.119565217,-1.173913043,1.695652174,-2.217391304,0.804347826,-0.304347826,0.217391304,-0.152173913,0.108695652,-0.347826087
EQZPTDAy-lWijb0i8JpHNw,415.375,-153.375,171,-96.25,96.25,-35.5,48.5,-3,44,-12,124,4,3.349798387,-1.236895161,1.379032258,-0.776209677,0.776209677,-0.286290323,0.391129032,-0.024193548,0.35483871,-0.096774194
erRdoBvb4ywWky3KMjtVdg,344.5,-68.5,233.5,-66.5,90.875,-29.75,72.5,-4,21.875,-4,89,3.5,3.870786517,-0.769662921,2.623595506,-0.747191011,1.021067416,-0.334269663,0.814606742,-0.04494382,0.245786517,-0.04494382
E-wETrdq1uImd6lX6x8Qxw,266.25,-102.5,271.5,-67.75,74.5,-22,29,-11.75,33.75,-11,87,3.5,3.060344828,-1.17816092,3.120689655,-0.778735632,0.856321839,-0.252873563,0.333333333,-0.135057471,0.387931034,-0.126436782
eYMYSZBmEeY4yCS2AuBXPg,37.5,-36,69.5,-23.25,20.25,-5.75,3,-1,6,-1,24,3.5,1.5625,-1.5,2.895833333,-0.96875,0.84375,-0.239583333,0.125,-0.041666667,0.25,-0.041666667
EzGGUtQtbE8z57pqxE0I8w,117,-56.5,79.5,-30.5,31.5,-20,20.5,-5.5,11.5,-6,63,3.5,1.857142857,-0.896825397,1.261904762,-0.484126984,0.5,-0.317460317,0.325396825,-0.087301587,0.182539683,-0.095238095
EZjxRZkAvrX8k48AXQtaEg,42.875,-32.5,45,-30,22.5,-27,3,-4.5,13.5,-6.5,22,3,1.948863636,-1.477272727,2.045454545,-1.363636364,1.022727273,-1.227272727,0.136363636,-0.204545455,0.613636364,-0.295454545
EZUhUW3S8qG9kEfnkWlZxg,76.5,-30,70,-18.5,11,-8.5,13,-6,10,-2,17,3,4.5,-1.764705882,4.117647059,-1.088235294,0.647058824,-0.5,0.764705882,-0.352941176,0.588235294,-0.117647059
eZw3cZVQzVEdzsAzPswryg,25.75,-5.5,10,-20.5,8.5,-5,0,-1,1,-4,12,3,2.145833333,-0.458333333,0.833333333,-1.708333333,0.708333333,-0.416666667,0,-0.083333333,0.083333333,-0.333333333
F_D-hssVHgarfpqWbFdXow,296.25,-72.75,283.75,-69,79,-42,41,-19,57.5,-8,99,4,2.992424242,-0.734848485,2.866161616,-0.696969697,0.797979798,-0.424242424,0.414141414,-0.191919192,0.580808081,-0.080808081
f0zHPEwKLf3Aguf_IDemRQ,100.75,-44,91.5,-47.75,26,-35,16.5,-12,21.5,-5,28,3,3.598214286,-1.571428571,3.267857143,-1.705357143,0.928571429,-1.25,0.589285714,-0.428571429,0.767857143,-0.178571429
f1iTkj320DVn4TyWcvsUjA,66.75,-15.25,55.5,-14.5,11.5,-6,10,-4,4.5,-1,16,3,4.171875,-0.953125,3.46875,-0.90625,0.71875,-0.375,0.625,-0.25,0.28125,-0.0625
f4ca22TTZcsmkzjfB7_Zzg,37,-21,40,-18.5,12,-12,9.5,-3,9.5,-1,22,3.5,1.681818182,-0.954545455,1.818181818,-0.840909091,0.545454545,-0.545454545,0.431818182,-0.136363636,0.431818182,-0.045454545
f5iPbCVgv-2x00ZBoOwU7A,56,-25.5,60.25,-18,35,-4,13,-2.5,8,-4,26,3.5,2.153846154,-0.980769231,2.317307692,-0.692307692,1.346153846,-0.153846154,0.5,-0.096153846,0.307692308,-0.153846154
f8R1qFYugdhQRR-ym8SUxg,236.375,-84,197,-83.5,66.75,-16.5,35.5,-7.5,33.5,-13.5,69,3.5,3.425724638,-1.217391304,2.855072464,-1.210144928,0.967391304,-0.239130435,0.514492754,-0.108695652,0.485507246,-0.195652174
F9h98ZFHLCHG7SdVbXMz0g,162.75,-164,167.25,-101.5,81.75,-31,41.25,-24.5,48.5,-13.5,85,3.5,1.914705882,-1.929411765,1.967647059,-1.194117647,0.961764706,-0.364705882,0.485294118,-0.288235294,0.570588235,-0.158823529
f9OqUyBsY4wCfsnrcIj_Xw,92.5,-40.5,102.75,-58.5,21.5,-22,20.25,-5,28.25,-8,43,2.5,2.151162791,-0.941860465,2.389534884,-1.360465116,0.5,-0.511627907,0.470930233,-0.11627907,0.656976744,-0.186046512
fACUiSmM2sq1VTYVFUagRg,46.75,-18.5,47,-6,28.25,-6.5,14.25,-3,4,-1,25,3.5,1.87,-0.74,1.88,-0.24,1.13,-0.26,0.57,-0.12,0.16,-0.04
FanQrSh9QTDytonKHt9C6Q,293,-101,205.5,-74.25,58.25,-30,20.5,-6,48.75,-12,98,4,2.989795918,-1.030612245,2.096938776,-0.757653061,0.594387755,-0.306122449,0.209183673,-0.06122449,0.49744898,-0.12244898
F-AYOq1xIY2u_qmWUG5VBw,281,-55,272.5,-87.5,86.5,-33.5,49.5,-7,45.5,-10.5,93,3.5,3.021505376,-0.591397849,2.930107527,-0.940860215,0.930107527,-0.360215054,0.532258065,-0.075268817,0.489247312,-0.112903226
FcNtrDGaWmkDzlHaq9F1UQ,54.75,-20.5,52,-17.5,15.5,-3.5,7,-4,7,-1,19,3.5,2.881578947,-1.078947368,2.736842105,-0.921052632,0.815789474,-0.184210526,0.368421053,-0.210526316,0.368421053,-0.052631579
fcpGO67gqGptI-1vZpXPtA,43.5,-8,23,-4,10,-5,2,-1,0,0,17,3.5,2.558823529,-0.470588235,1.352941176,-0.235294118,0.588235294,-0.294117647,0.117647059,-0.058823529,0,0
FexomhlA5G7ipOEH3pqFkA,116.5,-56.75,89.5,-61.5,51,-20,6.25,-10.5,21.5,-5.5,52,2.5,2.240384615,-1.091346154,1.721153846,-1.182692308,0.980769231,-0.384615385,0.120192308,-0.201923077,0.413461538,-0.105769231
ffi1TJTShRnGh6rjuwdtsQ,108.75,-68,118,-64,43.25,-30.5,22,-7,26.125,-6,54,3.5,2.013888889,-1.259259259,2.185185185,-1.185185185,0.800925926,-0.564814815,0.407407407,-0.12962963,0.483796296,-0.111111111
FfmH-oEWN7K1za-o8KZQDA,60,-8.5,54.75,-6.5,15.5,-4,13.5,-1,3,0,13,4,4.615384615,-0.653846154,4.211538462,-0.5,1.192307692,-0.307692308,1.038461538,-0.076923077,0.230769231,0
fGurvC5BdOfd5MIuLUQYVA,1369.125,-788.5,810.875,-433.625,323.6875,-138.5,159.75,-54.5,133.25,-35.5,510,3.5,2.684558824,-1.546078431,1.58995098,-0.850245098,0.634681373,-0.271568627,0.313235294,-0.106862745,0.26127451,-0.069607843
fh-hCT2esNJEocdBdggWoQ,213.25,-59.75,165,-47.25,38.5,-19.5,33.25,-15,27.5,-9,77,3,2.769480519,-0.775974026,2.142857143,-0.613636364,0.5,-0.253246753,0.431818182,-0.194805195,0.357142857,-0.116883117
Fj7ZQ3N2hGK7C9phNPkGpg,20.25,-11,30,-0.5,10.125,-2,4,-1.5,1,-1,15,4,1.35,-0.733333333,2,-0.033333333,0.675,-0.133333333,0.266666667,-0.1,0.066666667,-0.066666667
FjG32sJivL1xBemPo9hlrw,31,-11,25.25,-5,10,-2,1,0,2,0,13,3,2.384615385,-0.846153846,1.942307692,-0.384615385,0.769230769,-0.153846154,0.076923077,0,0.153846154,0
Fk3EJL73i9Uql92ndZscMA,17,-11.5,12.75,-6,6,0,2,-1,2,0,13,3,1.307692308,-0.884615385,0.980769231,-0.461538462,0.461538462,0,0.153846154,-0.076923077,0.153846154,0
Fl3OriheCTatMZMlNdaCnQ,43.25,-9,34.25,-4,21.5,-1,3,0,2,0,17,4,2.544117647,-0.529411765,2.014705882,-0.235294118,1.264705882,-0.058823529,0.176470588,0,0.117647059,0
FmwDfn5J7Y8Uvv_FY7iUxQ,343.75,-293,339.25,-247.75,121.25,-63,67,-28.5,48.75,-23,157,3,2.189490446,-1.866242038,2.160828025,-1.578025478,0.772292994,-0.401273885,0.426751592,-0.181528662,0.310509554,-0.146496815
fnLiPkJL0ur4-pS99bgqGA,350.9375,-102.25,218.375,-61.25,80.75,-25,27.5,-12,31.5,-9.5,78,3.5,4.499198718,-1.310897436,2.799679487,-0.78525641,1.03525641,-0.320512821,0.352564103,-0.153846154,0.403846154,-0.121794872
FnRLbAYaQTYQEXHuUTmwMA,79.5,-47.5,82,-47.5,18.5,-18.75,3.5,-9.5,11.5,-11.5,34,2.5,2.338235294,-1.397058824,2.411764706,-1.397058824,0.544117647,-0.551470588,0.102941176,-0.279411765,0.338235294,-0.338235294
fojiPcgWlM-FJTxZlz4Idg,61,-17.5,48.5,-11.5,9.5,-5,1,-5.5,9,-2.5,25,3,2.44,-0.7,1.94,-0.46,0.38,-0.2,0.04,-0.22,0.36,-0.1
f-ookZOX4pBNldaOHMkJ4A,303.25,-166.75,254.875,-147.5,81.75,-47.25,53.5,-25,39.5,-30.5,144,3,2.105902778,-1.157986111,1.769965278,-1.024305556,0.567708333,-0.328125,0.371527778,-0.173611111,0.274305556,-0.211805556
FpFRtA1tagxqh_rLFs4XFQ,104.25,-34,73.5,-14,31.5,-3,14,0,6.75,-5,37,4,2.817567568,-0.918918919,1.986486486,-0.378378378,0.851351351,-0.081081081,0.378378378,0,0.182432432,-0.135135135
FqQFKV9MQ6vBRbmcja7Pyg,39,-12,35,-3,11.5,-3,7,-2,3,0,10,3.5,3.9,-1.2,3.5,-0.3,1.15,-0.3,0.7,-0.2,0.3,0
FSuV_LwkREet6LWpJzJxdA,37,-15,29.5,-14,7.75,-9,15.75,-3,5,-1,17,3.5,2.176470588,-0.882352941,1.735294118,-0.823529412,0.455882353,-0.529411765,0.926470588,-0.176470588,0.294117647,-0.058823529
Fu5rL-dPs-VNW0k315xMbw,170.25,-60.5,129.5,-32,25.75,-15.5,28.5,-6.5,17.5,-3,41,3.5,4.152439024,-1.475609756,3.158536585,-0.780487805,0.62804878,-0.37804878,0.695121951,-0.158536585,0.426829268,-0.073170732
FUmy99Q3EZByy2GcCJlxyg,143.25,-29.5,144.5,-17.5,36.75,-5.25,24.25,-2.75,14,-4.5,57,4,2.513157895,-0.51754386,2.535087719,-0.307017544,0.644736842,-0.092105263,0.425438596,-0.048245614,0.245614035,-0.078947368
fVbZptKCH2lIRS56M1zc6g,83.5,-16,49,-41,13.75,-4,4,-2,6.5,-4,25,3,3.34,-0.64,1.96,-1.64,0.55,-0.16,0.16,-0.08,0.26,-0.16
fvnaLCkyIyCw7vQuO8-H3g,92.5,-26,86.25,-43,21.5,-9,5,-6.5,16.5,-4.5,34,3,2.720588235,-0.764705882,2.536764706,-1.264705882,0.632352941,-0.264705882,0.147058824,-0.191176471,0.485294118,-0.132352941
FvwB6cSrkfIlfZFlhKwd6w,36.5,-12.75,14,-7,6,-9.5,4,-2,0,0,12,3,3.041666667,-1.0625,1.166666667,-0.583333333,0.5,-0.791666667,0.333333333,-0.166666667,0,0
fzHBvd0HZm1yB3UIMqZ3bA,1378.4375,-611,789.5,-374.875,316.5625,-172,120.5,-56.5,242.875,-83.5,476,3.5,2.895877101,-1.283613445,1.658613445,-0.787552521,0.665047269,-0.361344538,0.253151261,-0.118697479,0.510241597,-0.175420168
G01ln4hwSJv0C_aQ0RVgWQ,45,-4,36.5,-3.5,12.5,-2,1,0,5,-1,15,4,3,-0.266666667,2.433333333,-0.233333333,0.833333333,-0.133333333,0.066666667,0,0.333333333,-0.066666667
G-0VVUUoNUKT3GrnjZnsaA,228.5,-98,164.25,-69.5,48.5,-18,36.75,-11.5,33.5,-20,89,3.5,2.56741573,-1.101123596,1.845505618,-0.780898876,0.54494382,-0.202247191,0.412921348,-0.129213483,0.376404494,-0.224719101
g1UVmCOhQDY7TGSZ2rRT_w,335.25,-133.5,400.75,-159.5,124,-53.5,66,-20.25,40,-9,161,3.5,2.082298137,-0.829192547,2.489130435,-0.99068323,0.770186335,-0.332298137,0.409937888,-0.125776398,0.248447205,-0.055900621
G5bBy0SuDKJ1METoheyPAQ,65.5,-20,50.5,-16,11,-7,4.5,0,7.5,-6.5,22,3,2.977272727,-0.909090909,2.295454545,-0.727272727,0.5,-0.318181818,0.204545455,0,0.340909091,-0.295454545
g6yfH6oH4B6KxmM6BGB5qQ,29,-7,18.5,-2,13,-1,6,-1,2,0,12,3,2.416666667,-0.583333333,1.541666667,-0.166666667,1.083333333,-0.083333333,0.5,-0.083333333,0.166666667,0
g7bVip6ncXJC5xzkQMjohQ,120,-54.5,148.25,-66.75,49.5,-21.5,23.75,-5,26.5,-7,58,2.5,2.068965517,-0.939655172,2.556034483,-1.150862069,0.853448276,-0.370689655,0.409482759,-0.086206897,0.456896552,-0.120689655
g8GNA1Np_tA_41_9v1S0eQ,35,-10.5,19.5,-8.5,13,-7,7.5,-2,3.5,-3,19,3.5,1.842105263,-0.552631579,1.026315789,-0.447368421,0.684210526,-0.368421053,0.394736842,-0.105263158,0.184210526,-0.157894737
GcwjbKQ6UeMOB4gpsmqCYw,54,-32,33.5,-19.5,12,-2,5,-3,6,-1,14,3,3.857142857,-2.285714286,2.392857143,-1.392857143,0.857142857,-0.142857143,0.357142857,-0.214285714,0.428571429,-0.071428571
gD5lNqqaXK8HC1SpA04AAw,101,-27,88.5,-21.5,33.5,-10,26,-2,18.5,-5,35,4,2.885714286,-0.771428571,2.528571429,-0.614285714,0.957142857,-0.285714286,0.742857143,-0.057142857,0.528571429,-0.142857143
ge7hMHBENM8AFVf-bBmIQg,25.75,-12,21,-9,5,-4,5,-6,0,-4,14,2,1.839285714,-0.857142857,1.5,-0.642857143,0.357142857,-0.285714286,0.357142857,-0.428571429,0,-0.285714286
ggAHppSaR5Z-KrAXZjC_rg,60.125,-17,39.5,-6,17.5,-6.5,8.5,-1,11,-1.5,21,4,2.863095238,-0.80952381,1.880952381,-0.285714286,0.833333333,-0.30952381,0.404761905,-0.047619048,0.523809524,-0.071428571
GHxoLiZCORG_38rYV9OYGw,25.5,-21.5,11.25,-3,4,-3.5,7,-1,4,-1,12,4,2.125,-1.791666667,0.9375,-0.25,0.333333333,-0.291666667,0.583333333,-0.083333333,0.333333333,-0.083333333
GilIp96ZEsF4prlDPducog,77.625,-19.5,29.875,-9.5,4,-8.125,9.5,0,3,0,23,4,3.375,-0.847826087,1.298913043,-0.413043478,0.173913043,-0.35326087,0.413043478,0,0.130434783,0
gjPRvEiJ2WcUJg7Prv2kQQ,38,-20.5,34.25,-17,7.5,-10,1,-1,1,0,10,2.5,3.8,-2.05,3.425,-1.7,0.75,-1,0.1,-0.1,0.1,0
GKN6OdLqCCWx_8B1KaHL1Q,70.5,-56,47,-61,17,-28,22.5,-7.5,3,-11,38,3,1.855263158,-1.473684211,1.236842105,-1.605263158,0.447368421,-0.736842105,0.592105263,-0.197368421,0.078947368,-0.289473684
GkrElnysLT5iWSEbqcVkzg,79,-35,44.75,-62,15.5,-4.5,13.5,-3,8,-1,22,4,3.590909091,-1.590909091,2.034090909,-2.818181818,0.704545455,-0.204545455,0.613636364,-0.136363636,0.363636364,-0.045454545
GkY6UWWn0Fz2ehcuBp66pg,287.75,-231,310.5,-73,89.25,-39.5,34.5,-7,47.75,-24,103,4,2.79368932,-2.242718447,3.014563107,-0.708737864,0.866504854,-0.383495146,0.334951456,-0.067961165,0.463592233,-0.233009709
GL7tuUyuCPsz1L0L81MpUA,28,-3,25.5,-9,4.5,-1,7,0,3.5,-1,14,4,2,-0.214285714,1.821428571,-0.642857143,0.321428571,-0.071428571,0.5,0,0.25,-0.071428571
gnkyosoOepBUqog7iDdggQ,541.125,-194,365.5,-149.5,157.5,-42.5,64.75,-8.5,80,-17.5,152,3.5,3.560032895,-1.276315789,2.404605263,-0.983552632,1.036184211,-0.279605263,0.425986842,-0.055921053,0.526315789,-0.115131579
Go7A32yJ0eFXqE_-8Os7EQ,27.25,-2,22.5,-11,5.5,-1,4,0,4,-1,10,3,2.725,-0.2,2.25,-1.1,0.55,-0.1,0.4,0,0.4,-0.1
GOE85NOtCc5zmqOrzVGLXg,34.75,-10,17,-8,3,-2,1,0,4,-2,15,3,2.316666667,-0.666666667,1.133333333,-0.533333333,0.2,-0.133333333,0.066666667,0,0.266666667,-0.133333333
gOhiq0tL76I9bXMDWWsL5Q,79.5,-20.5,60.5,-15,9,-19.5,8.5,-3.5,8.5,-7,32,3.5,2.484375,-0.640625,1.890625,-0.46875,0.28125,-0.609375,0.265625,-0.109375,0.265625,-0.21875
GoOkCxPFM5i5lxHgFQMj1w,135.125,-87,164.5,-75.5,39.5,-19,13.5,-13.5,16,-5,63,3,2.14484127,-1.380952381,2.611111111,-1.198412698,0.626984127,-0.301587302,0.214285714,-0.214285714,0.253968254,-0.079365079
gopA-Q9KWwC8BLIRDhusgg,35.75,-9.5,24,-16,10,-4,7,-3,4,-1,14,3.5,2.553571429,-0.678571429,1.714285714,-1.142857143,0.714285714,-0.285714286,0.5,-0.214285714,0.285714286,-0.071428571
GOUdhNxanANxxujCTLyCoQ,143.25,-51,123.5,-110,38.5,-37.25,23.5,-7,19.5,-8,64,3.5,2.23828125,-0.796875,1.9296875,-1.71875,0.6015625,-0.58203125,0.3671875,-0.109375,0.3046875,-0.125
GoXOq5SegVlAfaTwtDGTVQ,73,-11.5,52.5,-11,6.5,-3.5,6,-5,9,-1,27,3.5,2.703703704,-0.425925926,1.944444444,-0.407407407,0.240740741,-0.12962963,0.222222222,-0.185185185,0.333333333,-0.037037037
GQ5f1D9CbFLXkBAlGR7riA,41.125,-28.5,13.5,-8.5,2,-10,5,-2,2.5,-4,10,3,4.1125,-2.85,1.35,-0.85,0.2,-1,0.5,-0.2,0.25,-0.4
GqRQbFlgov853CIOEnrvsg,37.5,-4.5,18,-6,9,0,4,-1,6,-1,15,3,2.5,-0.3,1.2,-0.4,0.6,0,0.266666667,-0.066666667,0.4,-0.066666667
gRbbXVCy6P4C7qqJNJH9eA,33.5,-6,32,-13.25,7.5,-6,5.5,-2.5,3,-2,24,3.5,1.395833333,-0.25,1.333333333,-0.552083333,0.3125,-0.25,0.229166667,-0.104166667,0.125,-0.083333333
GRjyCNh5OF6NB9JZyrNCkQ,13,-2,9.5,-1,3,-2,4.5,-1,5,-1,10,3.5,1.3,-0.2,0.95,-0.1,0.3,-0.2,0.45,-0.1,0.5,-0.1
gson5zEUqpFjrRnz7vJu0g,34,-10.5,25,-8,12.5,-1,5,-2,0,0,10,3.5,3.4,-1.05,2.5,-0.8,1.25,-0.1,0.5,-0.2,0,0
gtcsOodbmk4E0TulYHnlHA,237,-100.5,302.5,-119.5,153.375,-40,50,-9,45.5,-4,103,4,2.300970874,-0.975728155,2.936893204,-1.160194175,1.48907767,-0.388349515,0.485436893,-0.087378641,0.441747573,-0.038834951
gTUaz3Wlh8eyQ3s7T-6txw,29,-28.75,22.5,-28,9.75,-6,1,-2,3,-4,16,2.5,1.8125,-1.796875,1.40625,-1.75,0.609375,-0.375,0.0625,-0.125,0.1875,-0.25
GuvbQ3bCMw6xfUfCQ8N1LA,26.5,-5,22.75,-3,14,-4,17.5,-2.5,4,0,14,4.5,1.892857143,-0.357142857,1.625,-0.214285714,1,-0.285714286,1.25,-0.178571429,0.285714286,0
GVfit4Is7HKUizAvgQ1c4g,29.5,-2.5,23.5,-4,20.25,-1,3,0,6,0,12,3.5,2.458333333,-0.208333333,1.958333333,-0.333333333,1.6875,-0.083333333,0.25,0,0.5,0
GVnzZe_qGtfQWB8YtWTq1Q,41.5,-7,44.75,-12,20,-2,1,0,6,-1,12,4,3.458333333,-0.583333333,3.729166667,-1,1.666666667,-0.166666667,0.083333333,0,0.5,-0.083333333
GXbag8-ubKs5qb1dMNyMTQ,80,-34.5,42.75,-14,10.5,-7,2,-4,8.5,-2,19,3,4.210526316,-1.815789474,2.25,-0.736842105,0.552631579,-0.368421053,0.105263158,-0.210526316,0.447368421,-0.105263158
GxzEsd-81hVP6C2h6wMvBw,413.625,-100.25,245,-84.5,86.25,-38.25,35.5,-5,33.75,-9.5,114,3.5,3.628289474,-0.879385965,2.149122807,-0.74122807,0.756578947,-0.335526316,0.311403509,-0.043859649,0.296052632,-0.083333333
H_DDpVqMjkJmwceBM5CcYQ,112.375,-22.5,75,-30.5,8.5,-5.5,35.5,-4,13.75,-4,49,3,2.293367347,-0.459183673,1.530612245,-0.62244898,0.173469388,-0.112244898,0.724489796,-0.081632653,0.280612245,-0.081632653
H2ljOK6pDHJ-iQzHkijW0w,138.75,-77,119.5,-67.25,45.5,-26.5,28,-13.5,13.5,-9.5,76,2.5,1.825657895,-1.013157895,1.572368421,-0.884868421,0.598684211,-0.348684211,0.368421053,-0.177631579,0.177631579,-0.125
H2NMmuys7fy5PcXW7lmKbw,43,-13,52.25,-8,15,-4,6.5,-1,7,-4,11,4,3.909090909,-1.181818182,4.75,-0.727272727,1.363636364,-0.363636364,0.590909091,-0.090909091,0.636363636,-0.363636364
h5pqhSb74UeLNkv534m5Hg,189.5,-79,100.75,-73,34.5,-29,18,-4,17,-9.5,49,3,3.867346939,-1.612244898,2.056122449,-1.489795918,0.704081633,-0.591836735,0.367346939,-0.081632653,0.346938776,-0.193877551
H7_QV4LceybuWhuuIhlp_w,29,-14.5,53.75,-14.5,24,-7,5,-1.5,5,-4,16,3.5,1.8125,-0.90625,3.359375,-0.90625,1.5,-0.4375,0.3125,-0.09375,0.3125,-0.25
H7rUNMLOYNWKXTLx9poRXg,39,-35,31.5,-43.5,13.5,-11.5,7,-4,1,-1,28,3,1.392857143,-1.25,1.125,-1.553571429,0.482142857,-0.410714286,0.25,-0.142857143,0.035714286,-0.035714286
h8zFBTYBKSwDFcHuFgwpmQ,132.5,-35,146.5,-20.25,41.5,-16.5,12,-6.5,7,-2.5,42,4,3.154761905,-0.833333333,3.488095238,-0.482142857,0.988095238,-0.392857143,0.285714286,-0.154761905,0.166666667,-0.05952381
HA9VtwOCvBEYqRxuJfa6Xg,40,-15,57,-19,21.75,-6.5,7.5,-4,5,-3,19,2.5,2.105263158,-0.789473684,3,-1,1.144736842,-0.342105263,0.394736842,-0.210526316,0.263157895,-0.157894737
haeyExjSiJNENQKTxTmiPQ,47.5,-16,47.5,-4,14.5,-4,14,0,3,0,28,3.5,1.696428571,-0.571428571,1.696428571,-0.142857143,0.517857143,-0.142857143,0.5,0,0.107142857,0
hAGqD8Qblo-NN5gmaYOd6A,19,-1,18,-5,5.5,-6.5,1,0,0,0,12,3,1.583333333,-0.083333333,1.5,-0.416666667,0.458333333,-0.541666667,0.083333333,0,0,0
HakulcKdPE-RaWCVF1GUKQ,69.75,-68.375,75.5,-68,25,-19,10,-15,4,-5,31,2,2.25,-2.205645161,2.435483871,-2.193548387,0.806451613,-0.612903226,0.322580645,-0.483870968,0.129032258,-0.161290323
haMEAD0sGUUwfWpzSimC2w,26.5,-2.5,20.5,-1,1,0,5,0,5,0,10,4,2.65,-0.25,2.05,-0.1,0.1,0,0.5,0,0.5,0
HAqFrpN8ukzFZuSgTvLijw,91.75,-31,98.5,-28.5,23.5,-27,19.25,-3.5,12.5,-4,46,3.5,1.994565217,-0.673913043,2.141304348,-0.619565217,0.510869565,-0.586956522,0.418478261,-0.076086957,0.27173913,-0.086956522
HawJbjbA70EtOOJFzMZoSA,163.25,-57,112.25,-35,62.25,-14,28.875,-2.5,16,-5,41,3.5,3.981707317,-1.390243902,2.737804878,-0.853658537,1.518292683,-0.341463415,0.704268293,-0.06097561,0.390243902,-0.12195122
HAzqPzwxiSu2-XhJkz8ntQ,42,-16.5,27.5,-15.25,14.5,-1,7,-1,3,0,18,3,2.333333333,-0.916666667,1.527777778,-0.847222222,0.805555556,-0.055555556,0.388888889,-0.055555556,0.166666667,0
HBVzTJlmv1rD2SBL1OAOTg,26.5,-9,29.5,-5,5,-6,11,0,5.5,0,16,3.5,1.65625,-0.5625,1.84375,-0.3125,0.3125,-0.375,0.6875,0,0.34375,0
He_4k_w_8bjWnoepahS2zw,734.625,-235.25,539.25,-211.125,165,-93,66.375,-25.5,111,-35,220,3,3.339204545,-1.069318182,2.451136364,-0.959659091,0.75,-0.422727273,0.301704545,-0.115909091,0.504545455,-0.159090909
heLF99lVDRf2Z-1kCWpHdQ,33,-13.5,9,-15,8,-4,2,-1,3,-1,13,2.5,2.538461538,-1.038461538,0.692307692,-1.153846154,0.615384615,-0.307692308,0.153846154,-0.076923077,0.230769231,-0.076923077
hFDFIGxTK3d5Dr4aXp3PXw,45,-23.5,31,-5,15.5,-5,4,0,5,0,15,3.5,3,-1.566666667,2.066666667,-0.333333333,1.033333333,-0.333333333,0.266666667,0,0.333333333,0
hfeu3UZ-OrCgf5mp6RBjvA,28,-19,33,-13.5,6,-2,3,-1,5.25,-2,12,3.5,2.333333333,-1.583333333,2.75,-1.125,0.5,-0.166666667,0.25,-0.083333333,0.4375,-0.166666667
HG9m9eldYtnX_UeMt4Yy2w,246.125,-152.5,165.5,-55.625,64,-36.5,17,-9.5,23,-10.75,84,3.5,2.930059524,-1.81547619,1.970238095,-0.662202381,0.761904762,-0.43452381,0.202380952,-0.113095238,0.273809524,-0.12797619
HgL6gGEGoAUBKGrT6BXU4Q,610.875,-174.5,440.75,-137,155.75,-62,69.5,-25.5,57.5,-23.5,173,3,3.531069364,-1.00867052,2.547687861,-0.791907514,0.900289017,-0.358381503,0.401734104,-0.147398844,0.332369942,-0.13583815
HJ928N6c5Hh2KD3lYCuabA,109.5,-71.5,75.75,-54,29.5,-14,13,-9,10.75,-2,55,2.5,1.990909091,-1.3,1.377272727,-0.981818182,0.536363636,-0.254545455,0.236363636,-0.163636364,0.195454545,-0.036363636
hKf6pKpz4VaJ3IOP9zusSQ,51.75,-17.5,49.25,-18.5,18.5,-1,4,-1,13.5,-2,27,3.5,1.916666667,-0.648148148,1.824074074,-0.685185185,0.685185185,-0.037037037,0.148148148,-0.037037037,0.5,-0.074074074
hlT80WkPUW5Vby5UlC0wmg,15.5,-13.5,19,-20,13,-9,4,0,1,-3.5,13,1.5,1.192307692,-1.038461538,1.461538462,-1.538461538,1,-0.692307692,0.307692308,0,0.076923077,-0.269230769
Hm2YntlJzqP4reNZRlkCEA,376.5,-115,266.8125,-76.25,105.25,-31.5,36.5,-14.5,52.375,-8,94,3.5,4.005319149,-1.223404255,2.838430851,-0.811170213,1.119680851,-0.335106383,0.388297872,-0.154255319,0.557180851,-0.085106383
Hmh3MF7pifxyMPf7lLl2tA,25,-15.5,21,-4,7,0,2.5,-1,0,-1,11,3,2.272727273,-1.409090909,1.909090909,-0.363636364,0.636363636,0,0.227272727,-0.090909091,0,-0.090909091
